Profundidad,Densidad,PEF,Zeff,Core,Seccion,Porosidad,Permeabilidad
674.9432415,2.474314,2.7405996,13.231948,C001,T001,,
674.945292,2.4698691,2.7941053,13.303206,C001,T001,,
674.9473425,2.4780276,2.7859464,13.292404,C001,T001,,
674.949393,2.488277,2.7684884,13.269214,C001,T001,,
674.9514436,2.507637,2.7457693,13.238876,C001,T001,,
674.9534941,2.5100279,2.7717175,13.273511,C001,T001,,
674.9555446,2.5081069,2.751339,13.24633,C001,T001,,
674.9575951,2.4852307,2.7707641,13.272243,C001,T001,,
674.9596457,2.4797313,2.7804828,13.285158,C001,T001,,
674.9616962,2.4991622,2.7812595,13.286189,C001,T001,,
674.9637467,2.4939373,2.800324,13.311424,C001,T001,,
674.9657972,2.5088065,2.7940593,13.303145,C001,T001,,
674.9678478,2.5093286,2.8242106,13.342868,C001,T001,,
674.9698983,2.5153644,2.7979591,13.308301,C001,T001,,
674.9719488,2.515595,2.7881732,13.295355,C001,T001,,
674.9739993,2.5051768,2.8317451,13.352746,C001,T001,,
674.9760499,2.5090775,2.8202348,13.337648,C001,T001,,
674.9781004,2.501411,2.8354709,13.357624,C001,T001,,
674.9801509,2.4888146,2.8571563,13.385923,C001,T001,,
674.9822014,2.4812744,2.8257935,13.344945,C001,T001,,
674.984252,2.4610062,2.8595724,13.389067,C001,T001,,
674.9863025,2.4736466,2.8787663,13.41397,C001,T001,,
674.988353,2.4817283,2.8578839,13.38687,C001,T001,,
674.9904035,2.4819326,2.879184,13.414511,C001,T001,,
674.9924541,2.4827228,2.8800066,13.415575,C001,T001,,
674.9945046,2.4778552,2.8921297,13.431238,C001,T001,,
674.9965551,2.4865246,2.866313,13.397826,C001,T001,,
674.9986056,2.4793923,2.9267738,13.475738,C001,T001,,
675.0006562,2.4790947,2.9503582,13.505814,C001,T001,,
675.0027067,2.4910324,2.8737545,13.407479,C001,T001,,
675.0047572,2.4930987,2.863061,13.393602,C001,T001,,
675.0068077,2.5084651,2.7912138,13.299381,C001,T001,,
675.0088583,2.512207,2.7722733,13.274251,C001,T001,,
675.0109088,2.5134847,2.7505391,13.245261,C001,T001,,
675.0129593,2.5193167,2.7231047,13.20843,C001,T001,,
675.0150098,2.5427384,2.5951488,13.03302,C001,T001,,
675.0170604,2.561204,2.5033507,12.90329,C001,T001,,
675.0191109,2.5631053,2.4619765,12.843695,C001,T001,,
675.0211614,2.5648391,2.4014373,12.755176,C001,T001,,
675.0232119,2.5730479,2.3462555,12.673076,C001,T001,,
675.0252625,2.5748718,2.3221631,12.636793,C001,T001,,
675.027313,2.6076543,2.1661313,12.394978,C001,T001,,
675.0293635,2.5761974,2.2088723,12.462436,C001,T001,,
675.031414,2.5723279,2.2595849,12.541264,C001,T001,,
675.0334646,2.5653872,2.3458598,12.672482,C001,T001,,
675.0355151,-999,-999,-999,C001,T001,,
675.0375656,-999,-999,-999,C001,T001,,
675.0396161,-999,-999,-999,C001,T001,,
675.0416667,-999,-999,-999,C001,T001,,
675.0437172,-999,-999,-999,C001,T001,,
675.0457677,-999,-999,-999,C001,T001,,
675.0478182,-999,-999,-999,C001,T001,,
675.0498688,2.4848874,2.5079117,12.909816,C001,T001,,
675.0519193,2.5109887,2.5447402,12.962201,C001,T001,,
675.0539698,2.5135064,2.5584018,12.981493,C001,T001,,
675.0560203,2.5011106,2.6233675,13.072232,C001,T001,,
675.0580709,2.490592,2.6378407,13.092226,C001,T001,,
675.0601214,2.4782481,2.6797709,13.149705,C001,T001,,
675.0621719,2.4687059,2.7275655,13.214437,C001,T001,,
675.0642224,2.4716811,2.7283001,13.215425,C001,T001,,
675.066273,2.4678395,2.7529151,13.248438,C001,T001,,
675.0683235,2.479095,2.7684536,13.269168,C001,T001,,
675.070374,2.4879279,2.7560039,13.252565,C001,T001,,
675.0724245,2.487494,2.7583587,13.25571,C001,T001,,
675.0744751,2.4915245,2.7606456,13.258762,C001,T001,,
675.0765256,2.5001802,2.7535775,13.249323,C001,T001,,
675.0785761,2.5003266,2.7498481,13.244336,C001,T001,,
675.0806266,2.494174,2.7636335,13.262746,C001,T001,,
675.0826772,2.496253,2.7690785,13.27,C001,T001,,
675.0847277,2.4960496,2.7533972,13.249082,C001,T001,,
675.0867782,2.4866838,2.7852619,13.291497,C001,T001,,
675.0888287,2.5004554,2.7612774,13.259604,C001,T001,,
675.0908793,2.514751,2.7310252,13.219091,C001,T001,,
675.0929298,2.5105996,2.7384341,13.229043,C001,T001,,
675.0949803,2.5058126,2.7363219,13.226207,C001,T001,,
675.0970308,2.5039604,2.7443311,13.23695,C001,T001,,
675.0990814,2.5081213,2.7460206,13.239213,C001,T001,,
675.1011319,2.5050659,2.7170093,13.200211,C001,T001,,
675.1031824,2.5037348,2.7299578,13.217655,C001,T001,,
675.1052329,2.5120325,2.7364507,13.22638,C001,T001,,
675.1072835,2.5192213,2.7282281,13.215329,C001,T001,,
675.109334,2.5129216,2.7394316,13.230381,C001,T001,,
675.1113845,2.5056832,2.7493944,13.243729,C001,T001,,
675.113435,2.5021207,2.7485521,13.242602,C001,T001,,
675.1154856,2.4943869,2.7638943,13.263094,C001,T001,,
675.1175361,2.4867723,2.766654,13.266771,C001,T001,,
675.1195866,2.4833789,2.7421272,13.233996,C001,T001,,
675.1216371,2.4842603,2.7396472,13.23067,C001,T001,,
675.1236877,2.4811673,2.7657254,13.265534,C001,T001,,
675.1257382,2.4831998,2.7456133,13.238667,C001,T001,,
675.1277887,2.478054,2.7558041,13.252298,C001,T001,,
675.1298392,2.4788506,2.7639017,13.263104,C001,T001,,
675.1318898,2.4805579,2.7746513,13.277412,C001,T001,,
675.1339403,2.4741347,2.8032074,13.31523,C001,T001,,
675.1359908,2.4817367,2.7705691,13.271983,C001,T001,,
675.1380413,2.4911175,2.78249,13.287821,C001,T001,,
675.1400919,2.495497,2.7857373,13.292127,C001,T001,,
675.1421424,2.4974504,2.7701321,13.271402,C001,T001,,
675.1441929,2.4960148,2.7596886,13.257485,C001,T001,,
675.1462434,2.489912,2.7690854,13.270009,C001,T001,,
675.148294,2.4880652,2.7666988,13.266831,C001,T001,,
675.1503445,2.4866259,2.7709692,13.272516,C001,T001,,
675.152395,2.4815316,2.7954571,13.304994,C001,T001,,
675.1544455,2.4913247,2.7572751,13.254263,C001,T001,,
675.1564961,2.4908328,2.7843409,13.290276,C001,T001,,
675.1585466,2.4931607,2.8018575,13.313449,C001,T001,,
675.1605971,2.4961982,2.7974749,13.307661,C001,T001,,
675.1626476,2.4967372,2.7847683,13.290843,C001,T001,,
675.1646982,2.4896545,2.8104572,13.324787,C001,T001,,
675.1667487,2.4952283,2.7919059,13.300297,C001,T001,,
675.1687992,2.4988358,2.807297,13.320623,C001,T001,,
675.1708497,2.4946954,2.8197424,13.337001,C001,T001,,
675.1729003,2.4965258,2.8151813,13.331005,C001,T001,,
675.1749508,2.4979324,2.8154299,13.331332,C001,T001,,
675.1770013,2.4988928,2.8042192,13.316565,C001,T001,,
675.1790518,2.504066,2.8115652,13.326246,C001,T001,,
675.1811024,2.511744,2.8198135,13.337094,C001,T001,,
675.1831529,2.5100648,2.8360507,13.358383,C001,T001,,
675.1852034,2.5087063,2.8413904,13.365364,C001,T001,,
675.1872539,2.5125556,2.8254368,13.344477,C001,T001,,
675.1893045,2.5132229,2.8212044,13.338921,C001,T001,,
675.191355,2.5119147,2.826411,13.345755,C001,T001,,
675.1934055,2.5145743,2.8107069,13.325116,C001,T001,,
675.195456,2.5154142,2.80639,13.319428,C001,T001,,
675.1975066,2.5136807,2.8127301,13.327779,C001,T001,,
675.1995571,2.5144603,2.7993612,13.310153,C001,T001,,
675.2016076,2.5149317,2.7758849,13.279052,C001,T001,,
675.2036581,2.5167842,2.7530599,13.248631,C001,T001,,
675.2057087,2.5035355,2.8201461,13.337531,C001,T001,,
675.2077592,2.5017185,2.8266518,13.346071,C001,T001,,
675.2098097,2.4934583,2.8657637,13.397113,C001,T001,,
675.2118602,2.4880822,2.894999,13.434938,C001,T001,,
675.2139108,2.4823098,2.921103,13.46848,C001,T001,,
675.2159613,2.4811282,2.9487646,13.503787,C001,T001,,
675.2180118,2.4824088,2.9558368,13.512776,C001,T001,,
675.2200623,2.4750817,2.9845786,13.549147,C001,T001,,
675.2221129,2.5007155,2.856281,13.384784,C001,T001,,
675.2241634,2.5061257,2.8549716,13.383079,C001,T001,,
675.2262139,2.5154731,2.8078251,13.321319,C001,T001,,
675.2282644,2.5303316,2.7274733,13.214313,C001,T001,,
675.230315,2.4846237,2.7861934,13.292732,C001,T001,,
675.2323655,2.4509213,2.8013659,13.3128,C001,T001,,
675.234416,-999,-999,-999,C001,T001,,
675.2364665,-999,-999,-999,C001,T001,,
675.2385171,-999,-999,-999,C001,T001,,
675.2405676,2.5476801,2.4818733,12.872444,C001,T001,,
675.2426181,2.5432668,2.4979148,12.895501,C001,T001,,
675.2446686,2.5451224,2.4768264,12.865167,C001,T001,,
675.2467192,2.5401547,2.497731,12.895238,C001,T001,,
675.2487697,2.5419755,2.4839377,12.875417,C001,T001,,
675.2508202,2.5364442,2.5591977,12.982615,C001,T001,,
675.2528707,2.5612504,2.4850278,12.876986,C001,T001,,
675.2549213,2.5471935,2.5125721,12.916476,C001,T001,,
675.2569718,2.5475159,2.534739,12.94803,C001,T001,,
675.2590223,2.554497,2.503742,12.903851,C001,T001,,
675.2610728,2.5559304,2.5301621,12.941531,C001,T001,,
675.2631234,2.5445447,2.6119568,13.056413,C001,T001,,
675.2651739,2.5353281,2.6536002,13.113906,C001,T001,,
675.2672244,2.5256612,2.693059,13.167785,C001,T001,,
675.2692749,2.5211442,2.7212522,13.205934,C001,T001,,
675.2713255,2.5095041,2.7817783,13.286877,C001,T001,,
675.273376,2.5048292,2.8182793,13.335078,C001,T001,,
675.2754265,2.5093682,2.8048587,13.317408,C001,T001,,
675.277477,2.5001426,2.8696351,13.402138,C001,T001,,
675.2795276,2.4917827,2.9169753,13.46319,C001,T001,,
675.2815781,2.4976749,2.8958173,13.435993,C001,T001,,
675.2836286,2.499372,2.8989768,13.440063,C001,T001,,
675.2856791,2.5002091,2.9012258,13.442959,C001,T001,,
675.2877297,2.4987612,2.9207094,13.467976,C001,T001,,
675.2897802,2.4987149,2.9235377,13.471597,C001,T001,,
675.2918307,2.4983008,2.9406548,13.493461,C001,T001,,
675.2938812,2.491981,2.9723496,13.533703,C001,T001,,
675.2959318,2.5022788,2.9269722,13.475991,C001,T001,,
675.2979823,2.5026717,2.9269845,13.476007,C001,T001,,
675.3000328,2.4999692,2.9418881,13.495032,C001,T001,,
675.3020833,2.4975238,2.965965,13.525621,C001,T001,,
675.3041339,2.5022173,2.9412892,13.494269,C001,T001,,
675.3061844,2.5035429,2.9349806,13.486223,C001,T001,,
675.3082349,2.4943643,2.9874492,13.552765,C001,T001,,
675.3102854,2.5029325,2.9569449,13.514183,C001,T001,,
675.312336,2.505847,2.9429433,13.496377,C001,T001,,
675.3143865,2.5044541,2.9572148,13.514525,C001,T001,,
675.316437,2.4945784,3.0082221,13.578877,C001,T001,,
675.3184875,2.4984608,3.0013108,13.570204,C001,T001,,
675.3205381,2.5016692,2.9835844,13.547893,C001,T001,,
675.3225886,2.4965208,3.0196118,13.593139,C001,T001,,
675.3246391,2.4980452,3.018621,13.5919,C001,T001,,
675.3266896,2.4920137,3.0677621,13.653005,C001,T001,,
675.3287402,2.4989328,3.0361953,13.613835,C001,T001,,
675.3307907,2.4971306,3.0478842,13.628373,C001,T001,,
675.3328412,2.4989986,3.0445228,13.624196,C001,T001,,
675.3348917,2.4983685,3.0573208,13.640081,C001,T001,,
675.3369423,2.494287,3.0756614,13.662761,C001,T001,,
675.3389928,2.4940093,3.074815,13.661717,C001,T001,,
675.3410433,2.4966557,3.0607049,13.644273,C001,T001,,
675.3430938,2.5009384,3.0349038,13.612226,C001,T001,,
675.3451444,2.4939122,3.0784516,13.666203,C001,T001,,
675.3471949,2.5018861,3.0541415,13.636139,C001,T001,,
675.3492454,2.4921288,3.1100192,13.704987,C001,T001,,
675.3512959,2.4967315,3.0924287,13.683411,C001,T001,,
675.3533465,2.4977889,3.0840671,13.673123,C001,T001,,
675.355397,2.4959593,3.0974548,13.689585,C001,T001,,
675.3574475,2.5009229,3.0719178,13.65814,C001,T001,,
675.359498,2.5004594,3.0718391,13.658043,C001,T001,,
675.3615486,2.498832,3.0711217,13.657156,C001,T001,,
675.3635991,2.5043566,3.0441983,13.623793,C001,T001,,
675.3656496,2.5141327,2.9998479,13.568366,C001,T001,,
675.3677001,2.5121162,3.0206861,13.594482,C001,T001,,
675.3697507,2.5141323,3.0150745,13.587462,C001,T001,,
675.3718012,2.5175731,3.0034075,13.572837,C001,T001,,
675.3738517,2.5165353,3.0063059,13.576474,C001,T001,,
675.3759022,2.5135162,3.011791,13.58335,C001,T001,,
675.3779528,2.5140386,3.0005732,13.569278,C001,T001,,
675.3800033,2.5122657,3.0074375,13.577893,C001,T001,,
675.3820538,2.5035374,3.0288379,13.604663,C001,T001,,
675.3841043,2.4948912,2.996974,13.564754,C001,T001,,
675.3861549,2.4941175,2.9915814,13.55797,C001,T001,,
675.3882054,2.4866083,2.988306,13.553845,C001,T001,,
675.3902559,2.4910846,2.9865263,13.551602,C001,T001,,
675.3923064,2.5119133,2.9552357,13.512012,C001,T001,,
675.394357,2.5160754,2.9519649,13.507857,C001,T001,,
675.3964075,2.5146422,2.9658639,13.525493,C001,T001,,
675.398458,2.5104704,2.9915488,13.557929,C001,T001,,
675.4005085,2.5065997,3.0057483,13.575774,C001,T001,,
675.4025591,2.515393,2.9642866,13.523495,C001,T001,,
675.4046096,2.5089574,2.99827,13.566384,C001,T001,,
675.4066601,2.5078595,3.0024145,13.57159,C001,T001,,
675.4087106,2.5069356,3.0125248,13.584269,C001,T001,,
675.4107612,2.5073071,3.0070941,13.577463,C001,T001,,
675.4128117,2.5018082,3.0479574,13.628464,C001,T001,,
675.4148622,2.4971998,3.0718932,13.658109,C001,T001,,
675.4169127,2.5087593,3.0131803,13.58509,C001,T001,,
675.4189633,2.5005362,3.0583107,13.641308,C001,T001,,
675.4210138,2.5023899,3.056283,13.638795,C001,T001,,
675.4230643,2.5059669,3.052716,13.634371,C001,T001,,
675.4251148,2.508276,3.0486245,13.629293,C001,T001,,
675.4271654,2.5055602,3.0752997,13.662315,C001,T001,,
675.4292159,2.5086782,2.9960246,13.563561,C001,T001,,
675.4312664,2.4469047,3.0861907,13.675738,C001,T001,,
675.4333169,2.4388354,3.0968421,13.688832,C001,T001,,
675.4353675,2.4697397,3.098583,13.69097,C001,T001,,
675.437418,2.4750159,3.1137741,13.709581,C001,T001,,
675.4394685,2.4696872,3.1429551,13.74515,C001,T001,,
675.441519,2.4654565,3.2271955,13.846511,C001,T001,,
675.4435696,2.4735739,3.18541,13.796475,C001,T001,,
675.4456201,2.4785192,3.1469953,13.750056,C001,T001,,
675.4476706,2.4843202,3.1223202,13.720023,C001,T001,,
675.4497211,2.4666536,3.1457214,13.74851,C001,T001,,
675.4517717,2.4744575,3.1277344,13.726628,C001,T001,,
675.4538222,2.4792864,3.1240394,13.722121,C001,T001,,
675.4558727,2.4709923,3.1400664,13.74164,C001,T001,,
675.4579232,2.481827,3.0625076,13.646505,C001,T001,,
675.4599738,2.4777105,3.071357,13.657447,C001,T001,,
675.4620243,2.4716165,3.0336752,13.610695,C001,T001,,
675.4640748,2.4662502,3.0819449,13.670509,C001,T001,,
675.4661253,2.4923582,3.0754077,13.662448,C001,T001,,
675.4681759,2.5072079,3.0877619,13.677671,C001,T001,,
675.4702264,2.511338,3.0866032,13.676245,C001,T001,,
675.4722769,2.5110524,3.0932491,13.684419,C001,T001,,
675.4743274,2.5145702,3.0999122,13.692601,C001,T001,,
675.476378,2.5119517,3.1432192,13.745471,C001,T001,,
675.4784285,2.5164185,3.1705658,13.778586,C001,T001,,
675.480479,2.5166316,3.2049549,13.819938,C001,T001,,
675.4825295,2.5135739,3.2596776,13.885084,C001,T001,,
675.4845801,2.5050361,3.3712602,14.015512,C001,T001,,
675.4866306,2.5053163,3.426708,14.079167,C001,T001,,
675.4886811,2.5021925,3.4541655,14.110414,C001,T001,,
675.4907316,2.4932849,3.459255,14.116186,C001,T001,,
675.4927822,2.5010917,3.3719699,14.016331,C001,T001,,
675.4948327,2.4952536,3.3805163,14.02619,C001,T001,,
675.4968832,2.496803,3.3494661,13.990285,C001,T001,,
675.4989337,2.5002499,3.3035376,13.936731,C001,T001,,
675.5009843,2.499573,3.2973847,13.929515,C001,T001,,
675.5030348,2.4990251,3.3078387,13.941768,C001,T001,,
675.5050853,2.4964013,3.3240471,13.960711,C001,T001,,
675.5071358,2.5018857,3.2946813,13.926342,C001,T001,,
675.5091864,2.4999366,3.2927189,13.924037,C001,T001,,
675.5112369,2.4951527,3.2988803,13.93127,C001,T001,,
675.5132874,2.4951012,3.2947161,13.926383,C001,T001,,
675.5153379,2.4977829,3.2977583,13.929954,C001,T001,,
675.5173885,2.4913538,3.3674693,14.011132,C001,T001,,
675.519439,2.503197,3.3202159,13.95624,C001,T001,,
675.5214895,2.5000355,3.3430376,13.982821,C001,T001,,
675.52354,2.4959242,3.3826478,14.028646,C001,T001,,
675.5255906,2.4996657,3.4056396,14.055069,C001,T001,,
675.5276411,2.5019825,3.4130752,14.063586,C001,T001,,
675.5296916,2.5075827,3.4111712,14.061406,C001,T001,,
675.5317421,2.5060232,3.4417784,14.09634,C001,T001,,
675.5337927,2.5065424,3.4511797,14.107025,C001,T001,,
675.5358432,2.5069215,3.4540281,14.110258,C001,T001,,
675.5378937,2.5122123,3.422467,14.074325,C001,T001,,
675.5399442,2.5080166,3.4360702,14.089842,C001,T001,,
675.5419948,2.5082257,3.432281,14.085524,C001,T001,,
675.5440453,2.5131149,3.3823113,14.028259,C001,T001,,
675.5460958,2.5081894,3.4077573,14.057496,C001,T001,,
675.5481463,2.5151551,3.3816912,14.027544,C001,T001,,
675.5501969,2.5154126,3.3866837,14.033294,C001,T001,,
675.5522474,2.5194786,3.3706958,14.01486,C001,T001,,
675.5542979,2.5134366,3.405643,14.055072,C001,T001,,
675.5563484,2.5108078,3.4301493,14.083094,C001,T001,,
675.558399,2.5125978,3.453021,14.109115,C001,T001,,
675.5604495,2.5096893,3.4832444,14.143311,C001,T001,,
675.5625,2.5131395,3.4539442,14.110163,C001,T001,,
675.5645505,2.5093868,3.4599509,14.116975,C001,T001,,
675.5666011,2.5082316,3.4498186,14.105479,C001,T001,,
675.5686516,2.506707,3.4250622,14.077289,C001,T001,,
675.5707021,2.4958148,3.3686881,14.012541,C001,T001,,
675.5727526,2.479825,3.2900867,13.920945,C001,T001,,
675.5748032,2.4123871,3.242115,13.864263,C001,T001,,
675.5768537,2.3660839,3.1744351,13.783255,C001,T001,,
675.5789042,2.377465,3.1447272,13.747303,C001,T001,,
675.5809547,2.4379494,3.1574671,13.76275,C001,T001,,
675.5830053,2.4052405,3.1200428,13.717243,C001,T001,,
675.5850558,2.3951483,3.1151173,13.711224,C001,T001,,
675.5871063,2.447345,3.0867615,13.67644,C001,T001,,
675.5891568,2.4573283,3.0649557,13.649534,C001,T001,,
675.5912074,2.4877288,3.079586,13.667602,C001,T001,,
675.5932579,2.5061643,3.0505264,13.631654,C001,T001,,
675.5953084,2.4980123,3.0371087,13.614972,C001,T001,,
675.5973589,2.4769733,3.0268049,13.602126,C001,T001,,
675.5994095,2.4744821,2.9774427,13.540141,C001,T001,,
675.60146,2.4923,2.9995539,13.567997,C001,T001,,
675.6035105,2.5216887,2.9850798,13.549779,C001,T001,,
675.605561,2.5201159,2.9964805,13.564134,C001,T001,,
675.6076116,2.5260756,2.956022,13.513011,C001,T001,,
675.6096621,2.5197926,2.9676514,13.527757,C001,T001,,
675.6117126,2.5189137,2.9682262,13.528485,C001,T001,,
675.6137631,2.5248017,2.9376044,13.489571,C001,T001,,
675.6158137,2.5228994,2.9415922,13.494655,C001,T001,,
675.6178642,2.5264571,2.9057717,13.448807,C001,T001,,
675.6199147,2.5211809,2.9298692,13.479695,C001,T001,,
675.6219652,2.5214071,2.9368045,13.488551,C001,T001,,
675.6240158,2.5248783,2.9086633,13.452523,C001,T001,,
675.6260663,2.5242894,2.9046278,13.447336,C001,T001,,
675.6281168,2.5226176,2.9118087,13.456562,C001,T001,,
675.6301673,2.5222719,2.9065292,13.44978,C001,T001,,
675.6322179,2.5245111,2.8881979,13.426163,C001,T001,,
675.6342684,2.5204892,2.904084,13.446636,C001,T001,,
675.6363189,2.5167737,2.9239969,13.472185,C001,T001,,
675.6383694,2.5157673,2.9370406,13.488852,C001,T001,,
675.64042,2.5197074,2.9217737,13.469339,C001,T001,,
675.6424705,2.5097589,2.9590852,13.516899,C001,T001,,
675.644521,2.5083563,2.9548643,13.511541,C001,T001,,
675.6465715,2.515909,2.9228127,13.470669,C001,T001,,
675.6486221,2.5206017,2.9167624,13.462917,C001,T001,,
675.6506726,2.5172548,2.9548924,13.511576,C001,T001,,
675.6527231,2.5203865,2.9684663,13.528789,C001,T001,,
675.6547736,2.517349,2.9982119,13.566311,C001,T001,,
675.6568242,2.5178843,3.0007248,13.569468,C001,T001,,
675.6588747,2.5161796,3.0067778,13.577066,C001,T001,,
675.6609252,2.5169597,2.9960256,13.563562,C001,T001,,
675.6629757,2.5186038,2.9771471,13.539767,C001,T001,,
675.6650263,2.5200863,2.9656458,13.525217,C001,T001,,
675.6670768,2.5179646,2.9622631,13.52093,C001,T001,,
675.6691273,2.5137124,2.9618089,13.520354,C001,T001,,
675.6711778,2.5150115,2.9480755,13.502911,C001,T001,,
675.6732284,2.5215111,2.9139106,13.45926,C001,T001,,
675.6752789,2.521317,2.9240718,13.472281,C001,T001,,
675.6773294,2.515013,2.9496002,13.50485,C001,T001,,
675.6793799,2.5182121,2.9119089,13.456691,C001,T001,,
675.6814305,2.5110397,2.9162924,13.462315,C001,T001,,
675.683481,2.5062966,2.9078441,13.45147,C001,T001,,
675.6855315,2.5070519,2.895864,13.436053,C001,T001,,
675.687582,2.4989645,2.9266152,13.475535,C001,T001,,
675.6896326,2.4968009,2.9226139,13.470414,C001,T001,,
675.6916831,2.50332,2.892508,13.431726,C001,T001,,
675.6937336,2.4934795,2.9176009,13.463992,C001,T001,,
675.6957841,2.4772503,2.9742999,13.536169,C001,T001,,
675.6978347,2.4846053,2.9442713,13.498068,C001,T001,,
675.6998852,2.4761715,2.9768689,13.539416,C001,T001,,
675.7019357,2.4862418,2.9254179,13.474003,C001,T001,,
675.7039862,2.4961512,2.8898089,13.428243,C001,T001,,
675.7060368,2.4853947,2.9337342,13.484632,C001,T001,,
